account_id,account_name,account_handle,account_verified,page_created_date,account_subscriber_count,account_language_code,account_language,admin_location_code,admin_location,last_onboarding,first_recorded_monetization,last_recorded_monetization,facebook_instant_articles_session_count,facebook_in_stream_ads_session_count,facebook_ads_on_reels_session_count,facebook_content_monetization_session_count
526559380846232,Hóroscopo Network Libra,horoscoponetworklibra,false,2016-02-11,405207,spa,Spanish,SV,El Salvador,2025-09-02,2019-06-28,2026-01-10,0,1,3,1
144072499077814,Centro Especializado Diler Cruz,CentroEspecializadoDilerCruz,false,2012-12-25,405136,spa,Spanish,HN,Honduras,2025-09-02,2023-04-16,2026-01-10,0,1,3,1
110431604857743,Cheecha Juan,,false,2022-01-10,399786,eng,English,GT,Guatemala,2025-09-02,2023-04-19,2026-01-10,0,1,4,1
29339427326,Club Deportivo FAS,cdfas,true,2008-08-23,394691,spa,Spanish,SV,El Salvador,2025-09-02,2020-04-10,2026-01-10,0,3,3,1
987814767911272,Nelson Yalibat - Noticias,nelsonyalibat,false,2014-10-06,393802,spa,Spanish,GT,Guatemala,2025-09-02,2022-08-17,2026-01-10,0,4,3,1
743682342398663,Hóroscopo Network Piscis,horoscoponetworkpiscis,false,2016-02-11,393624,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,3,4,1
362986077554082,La Minuta,laminutasv,false,2018-03-28,392023,spa,Spanish,SV,El Salvador,2025-09-02,2020-04-27,2026-01-10,0,6,4,1
100838468654207,Ernesto Rivas,ernestorivas57tv,false,2021-01-09,392020,spa,Spanish,SV,El Salvador,2025-09-02,2021-05-15,2026-01-10,0,2,2,1
107774358576976,Abigail Mancia,,false,2022-04-16,391856,eng,English,SV,El Salvador,2025-09-02,2022-12-25,2026-01-10,0,1,3,1
105067191301208,Corazón Eucarístico,corazoneucaristico77,false,2020-07-26,389811,spa,Spanish,GT,Guatemala,2025-09-02,2022-02-26,2026-01-10,0,2,2,1
345544239340172,Edgar Yo Reparo,edgaryoreparo,false,2018-11-12,389650,spa,Spanish,GT,Guatemala,2025-09-02,2021-07-22,2026-01-10,0,1,3,1
184816534902560,Sea Kaballo,SeaKaballoVideos,false,2011-05-17,389538,spa,Spanish,NI,Nicaragua,2025-09-02,2020-04-24,2026-01-10,0,5,3,1
230624353974961,Solo :3,SCchica,false,2016-05-01,387278,spa,Spanish,SV,El Salvador,2025-09-02,2023-06-11,2026-01-10,0,2,6,1
107589989793842,Canal 46 News Nuestro Canal,Canal46NuestroCanal,false,2017-06-03,386130,spa,Spanish,GT,Guatemala,2025-09-02,2022-12-01,2026-01-10,0,8,4,1
20180786361,el Tambor de la Tribu,elTambordelaTribu,true,2008-06-13,382649,spa,Spanish,GT,Guatemala,2025-09-02,2021-02-07,2026-01-10,0,3,4,1
356563224780012,Comunicadora Dianita Larios,LocutoraDianita,false,2017-08-31,382439,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,5,4,1
504104240020183,AyerHoy Y Siempre,Ayer0Hoy0Y0Siempre,false,2018-07-11,379206,spa,Spanish,GT,Guatemala,2025-09-02,2019-11-28,2026-01-10,0,6,4,1
2040849839545633,Que Cerote,Que0te,false,2018-07-25,378676,spa,Spanish,GT,Guatemala,2025-09-02,2023-07-25,2026-01-10,0,2,3,1
1557158651273548,Hóroscopo Network Acuario,horoscoponetworkacuario,false,2016-02-11,378158,spa,Spanish,SV,El Salvador,2025-09-02,2019-10-17,2026-01-10,0,2,2,1
104699964639021,Goku Henki FF,Gokufreefire01,false,2020-06-29,377468,spa,Spanish,SV,El Salvador,2025-11-01,2020-08-05,2026-01-10,0,5,2,2
337974476304947,Circo de Cocolito,CircoDeCocolito,false,2013-05-09,376314,spa,Spanish,SV,El Salvador,2025-11-13,2020-05-04,2026-01-10,0,3,3,2
409012439109572,Chichicastenango Lindo,chichicastenangolindo,false,2012-04-11,374869,spa,Spanish,GT,Guatemala,2025-09-02,2019-07-31,2026-01-10,0,7,5,1
1791401927848675,Noti Cubulco,Noticubulco,false,2017-02-12,374627,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-02,2026-01-10,0,8,3,1
115123341846594,Radio YSKL,radioyskl,false,2010-04-14,372836,spa,Spanish,SV,El Salvador,2025-09-22,2018-10-10,2026-01-10,0,3,3,1
106319474837183,Producciones My visión infinito,,false,2021-02-20,371536,spa,Spanish,GT,Guatemala,2025-09-02,2022-11-23,2026-01-10,0,2,4,1
102756481930111,Yo Amo a Dios,Leidystv,false,2021-04-08,368761,eng,English,GT,Guatemala,2025-09-02,2022-12-05,2026-01-10,0,5,3,1
101802988362458,Soma Gamer,somagamer7,false,2020-09-29,367744,spa,Spanish,GT,Guatemala,2025-09-02,2022-01-17,2026-01-10,0,1,4,1
121091684572369,El Economista,eleconomista.net,true,2010-04-22,367026,spa,Spanish,SV,El Salvador,2025-11-05,2019-09-25,2026-01-10,2,0,0,1
114084430280722,Magic Tattoos.,imagictattoos,false,2020-04-26,366100,spa,Spanish,SV,El Salvador,2025-09-02,2024-02-11,2026-01-10,0,1,3,1
1854712341417931,Producciones Cristal HD 1,ProduccionesCristalHD1,false,2017-11-19,366030,spa,Spanish,GT,Guatemala,2025-09-02,2020-05-05,2026-01-10,0,5,4,1
942647852612698,COMAL TV,comal0,false,2018-12-27,363472,spa,Spanish,GT,Guatemala,2025-12-23,2023-12-05,2026-01-10,0,2,2,2
439949212735744,María Renée Pérez Yonker,mariarenepy,false,2012-11-23,363447,spa,Spanish,GT,Guatemala,2025-09-02,2023-09-27,2026-01-10,0,1,2,1
169854800374171,Tonio Pacheco,toniopacheco77,false,2018-05-23,362537,spa,Spanish,HN,Honduras,2025-09-02,2021-07-17,2026-01-10,0,6,5,1
1420465358265762,Diana Alonzo GT,dianaalonzogt,false,2015-03-24,357871,spa,Spanish,GT,Guatemala,2025-09-02,2023-08-28,2026-01-10,0,1,2,1
2287743188139508,Actitud Humano de la vida,actitudhumano,false,2019-01-12,357730,spa,Spanish,GT,Guatemala,2025-09-02,2020-03-26,2026-01-10,0,3,2,1
433221643453270,Samantha Velasquez,Samanthavelasquezhn,false,2013-09-07,357656,spa,Spanish,HN,Honduras,2025-09-02,2021-03-17,2026-01-10,0,4,4,1
262124017216870,Banda Huellas,bandahuellas,true,2012-04-24,353905,spa,Spanish,GT,Guatemala,2025-09-02,2021-04-11,2026-01-10,0,2,4,1
774719679233256,Nuestro Mundo,NuestroMundoGuatemala,true,2014-09-29,350754,spa,Spanish,GT,Guatemala,2025-09-02,2020-10-09,2026-01-10,0,2,4,1
348763866164574,Goku Saiyajin,,false,2021-02-01,350165,spa,Spanish,GT,Guatemala,2025-10-29,2024-03-11,2026-01-10,0,1,3,2
462690657866930,Cecilia Samayoa,,false,2019-06-18,344270,spa,Spanish,GT,Guatemala,2025-09-02,2022-11-05,2026-01-10,0,1,3,1
100319435926028,Doña gloria 504,,false,2022-02-15,344235,eng,English,HN,Honduras,2025-09-02,2022-06-08,2026-01-10,0,3,4,1
524678817561816,El Podcast de Yiyo y Choché,showdehuevos,false,2012-10-29,343626,spa,Spanish,CR,Costa Rica,2025-09-02,2023-05-24,2026-01-10,0,4,2,1
100555238087373,William Soriano,Williamsorianoh,true,2019-11-19,342716,spa,Spanish,SV,El Salvador,2025-09-02,2021-09-16,2026-01-10,0,1,3,1
200748770361460,La Selecta SLV,LaSelectaSLV,true,2016-10-19,341470,spa,Spanish,SV,El Salvador,2025-09-02,2023-08-09,2026-01-10,0,1,2,1
110740490451481,Diego Bravo,diegobravosoy,false,2020-01-07,340840,spa,Spanish,CR,Costa Rica,2025-09-02,2021-08-02,2026-01-10,0,14,7,1
109049963953497,Ennota2,Ennota2Oficial,false,2020-01-04,340659,spa,Spanish,NI,Nicaragua,2025-09-02,2022-11-13,2026-01-10,0,3,7,1
111037144049713,La Chikiss,LaChikiss502,false,2020-08-21,340598,spa,Spanish,GT,Guatemala,2025-09-02,2022-10-26,2026-01-10,0,1,3,1
179524815748963,Hóroscopo Network Capricornio,horoscoponetworkcapricornio,false,2016-02-11,340163,spa,Spanish,SV,El Salvador,2025-09-02,2019-08-17,2026-01-10,0,2,3,1
102138484859815,Aldo Del Valle - Tecnomaniacos,tecnomaniacosgt,false,2020-05-27,339847,spa,Spanish,GT,Guatemala,2025-09-02,2023-04-16,2026-01-10,0,2,3,1
210609109030229,Diario Deportivo El ONCE HN,ElONCEHN,false,2012-01-17,339113,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,5,3,1
123763481621531,Viajando con El Salvador 4K,ViajandoConElSalvador4K,false,2017-10-07,338785,spa,Spanish,SV,El Salvador,2025-09-02,2019-11-06,2026-01-10,0,6,7,1
344190322933356,Cobán Noticioso.,,false,2019-06-15,333894,spa,Spanish,GT,Guatemala,2025-09-02,2023-09-18,2026-01-10,0,2,6,1
411363002328648,LAS MAÑANAS DEL 5,lasmananasdel5,true,2014-01-11,331206,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,3,7,1
100956238217708,Progreseños 1804,prog.1804,false,2020-03-19,330820,spa,Spanish,HN,Honduras,2025-09-02,2024-03-07,2026-01-10,0,3,3,1
766923980102416,Libertad Digital,libertaddigitalnews,false,2015-12-14,330701,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,4,9,3,1
1457966054467493,REY DE REYES,reydereyesh,false,2014-08-25,329149,spa,Spanish,HN,Honduras,2025-09-02,2023-05-10,2026-01-10,0,1,2,1
1674271499457424,Toyota Lovers 504,Toyotalovers504,false,2015-10-25,328637,spa,Spanish,HN,Honduras,2025-09-02,2024-02-24,2026-01-10,0,2,3,1
754043974736917,Daniela Obando Estrella -Página,Danielaobandoestrella90,false,2016-08-25,327246,spa,Spanish,NI,Nicaragua,2025-09-02,2023-04-16,2026-01-10,0,5,2,1
111545419470119,Intercop Producciones,intercopproducciones,false,2017-06-30,327109,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-26,2026-01-10,0,5,5,1
338221826260971,Pulso Ciudadano,PulsoCiudadano21,false,2012-07-16,326614,spa,Spanish,SV,El Salvador,2025-09-02,2020-05-26,2026-01-10,0,9,7,1
468001373262119,The King Flyp Oficial,TheKingFlypOfficial,false,2013-01-25,325675,spa,Spanish,SV,El Salvador,2025-09-02,2020-07-07,2026-01-10,0,2,3,1
1622023698039747,Producciones Josue 1:9,EmisoraJosue95.7FM,false,2015-09-02,325491,spa,Spanish,GT,Guatemala,2025-09-02,2021-11-14,2026-01-10,0,4,4,1
109824043838285,Karen Cocina Salvadoreña,CocinaSalvadorena503,false,2019-12-08,324656,spa,Spanish,SV,El Salvador,2025-09-02,2021-11-30,2026-01-10,0,1,1,1
688216327952717,RB Noticias - El Salvador,NOTICIERORB,false,2014-12-17,324103,spa,Spanish,SV,El Salvador,2025-09-02,2023-07-25,2026-01-10,0,5,2,1
1858979794414563,GuayapeTV HN,Guayapetv,false,2018-01-05,322846,spa,Spanish,HN,Honduras,2025-12-05,2022-01-20,2026-01-10,0,6,4,2
228111967204502,Teleprensa 33,teleprensa33.tv,false,2011-05-25,320008,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,8,9,1
501761073545379,Viaja con Nosotros,ViajaconNosotrosGT,false,2017-03-31,319559,spa,Spanish,GT,Guatemala,2025-09-02,2022-06-30,2026-01-10,0,1,2,1
479850942132797,Xolabaj Radio,xolabajradio,false,2013-12-06,318326,spa,Spanish,GT,Guatemala,2025-09-02,2020-05-22,2026-01-10,0,3,3,1
192869227740106,Walter Nájera G,WalterNajeraG,false,2016-02-18,316006,spa,Spanish,GT,Guatemala,2025-09-02,2021-03-11,2026-01-10,0,3,4,1
524704594305353,Noticiero San Vicente,noticierodesanvicente,false,2014-04-14,315058,spa,Spanish,SV,El Salvador,2025-09-02,2024-02-20,2026-01-10,0,2,2,1
959381487481518,FAN502,SoyFan502,false,2015-11-14,314727,spa,Spanish,GT,Guatemala,2025-09-02,2020-12-22,2026-01-10,0,3,2,1
1153767368114475,Daniel Méndez Noticias,DanielMendezNoticias,false,2018-08-22,314614,spa,Spanish,GT,Guatemala,2025-12-13,2019-09-25,2026-01-10,0,4,1,2
107849783919168,Edgar Mauricio - Fútbol,elmauramirez89,false,2019-08-23,314283,spa,Spanish,SV,El Salvador,2025-09-02,2023-04-01,2026-01-10,0,2,6,1
103387614516504,Solo En Sivar,soloensivarr,false,2019-12-28,313966,spa,Spanish,SV,El Salvador,2025-09-02,2020-04-22,2026-01-10,0,5,3,1
1661871367376756,G&G STORE,gisgstore,false,2015-05-04,313269,spa,Spanish,HN,Honduras,2025-09-02,2024-06-28,2026-01-10,0,1,2,1
106493324279144,Cocina al Gusto,CocinaalGustoo,false,2020-02-21,312914,spa,Spanish,SV,El Salvador,2025-12-29,2020-07-20,2026-01-10,0,2,3,2
608869365881232,El polígrafo,elpoligrafosv,false,2015-01-15,310557,spa,Spanish,SV,El Salvador,2025-09-02,2024-03-23,2026-01-10,0,1,6,1
105553798742662,El Chino Cossio,502chino,false,2022-02-27,310118,eng,English,GT,Guatemala,2025-09-02,2022-06-12,2026-01-10,0,1,4,1
325787534526750,Periódico Digital El Usuluteco,PeriodicoDigitalElUsuluteco,false,2017-07-15,309267,spa,Spanish,SV,El Salvador,2025-09-02,2022-01-26,2026-01-10,0,8,7,1
545438785477418,Spa Farfalla,spa.farfalla,false,2011-06-07,308964,spa,Spanish,GT,Guatemala,2025-09-02,2022-10-05,2026-01-10,0,3,7,1
352239275212880,Febe Navarro,navarrofebe,false,2017-08-24,307964,spa,Spanish,SV,El Salvador,2025-09-02,2021-02-08,2026-01-10,0,1,4,1
1978685892346744,Mega Red Nacional,MegaRedNacional,false,2017-12-26,307457,spa,Spanish,HN,Honduras,2025-09-02,2023-09-26,2026-01-10,0,2,2,1
1803511373208512,Grandeza TV,canalgrandezatv,false,2015-07-30,307393,spa,Spanish,GT,Guatemala,2025-09-02,2020-05-22,2026-01-10,0,5,2,1
1451060168320837,TELE ARTE,UnCanalConCultura,false,2017-07-28,305339,spa,Spanish,GT,Guatemala,2025-12-26,2019-09-25,2026-01-10,0,7,3,2
115922191122144,Elchapincito,Elchapincitog,false,2022-05-23,304910,eng,English,GT,Guatemala,2025-09-02,2022-11-21,2026-01-10,0,3,7,1
177079669316287,Liga de la Risa,,false,2016-01-08,303722,spa,Spanish,SV,El Salvador,2025-11-14,2019-09-25,2026-01-10,0,5,1,1
106342160743934,Nancy Calderon,NancyCalderonC,false,2019-08-30,303416,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-07,2026-01-10,0,1,2,1
647159402670088,Firulais 502,nanssibarillasys,false,2021-01-31,303062,spa,Spanish,GT,Guatemala,2025-09-02,2024-05-03,2026-01-10,0,2,4,1
702678966538452,Buenos Días Oriente,buenosdiasoriente,false,2016-04-17,302033,spa,Spanish,SV,El Salvador,2025-09-02,2022-11-12,2026-01-10,0,4,7,1
1612479145649881,NotiSur Petén,notisurpeten,false,2014-11-06,300986,spa,Spanish,GT,Guatemala,2025-09-02,2023-12-05,2026-01-10,0,3,2,1
236962097227212,JMJ 2027 Seúl Korea,JuanPeregrinodeDios,false,2019-01-27,300644,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,7,5,1
548366361986120,San José Total,SanJoseTotalOficial,false,2015-08-17,299840,spa,Spanish,GT,Guatemala,2025-09-02,2021-01-12,2026-01-10,0,4,5,1
102440398175915,Frecuencia Guate,frecuenciaguate502,false,2020-06-07,298227,spa,Spanish,GT,Guatemala,2025-09-02,2022-06-29,2026-01-10,0,5,4,1
109011874880817,Casos e Historias de la Vida Real 4K,CasoseHistorias4K,false,2021-10-01,297951,eng,English,SV,El Salvador,2025-09-02,2022-01-28,2026-01-10,0,2,3,1
1533316696901167,Ingrid Alvarez,IngridAlvarezGt,false,2014-09-14,297409,spa,Spanish,GT,Guatemala,2025-10-27,2018-09-30,2026-01-10,0,4,4,2
910464205675232,Sipa TV Canal 14,SipaTvdeSipacapa,false,2014-03-22,297157,spa,Spanish,GT,Guatemala,2025-09-02,2019-12-29,2026-01-10,0,1,3,1
858388917633304,Ambar Corazón,ambarcorazonsv,false,2017-04-12,296633,spa,Spanish,SV,El Salvador,2025-09-02,2023-07-23,2026-01-10,0,2,2,1
1176074322545319,Alo Chapin,,false,2018-09-22,295933,spa,Spanish,GT,Guatemala,2025-09-02,2021-08-29,2026-01-10,0,7,5,1
101888808220449,Míster Will,,false,2020-05-28,295918,spa,Spanish,SV,El Salvador,2025-09-02,2023-04-06,2026-01-10,0,1,4,1
261324270873188,Frente a Frente HN,HNFrenteaFrente,true,2016-04-20,295541,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,3,3,1
1682126268732179,Hóroscopo Network Sagitario,horoscoponetworksagitario,false,2016-02-11,295387,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,3,3,1
905812462848749,La Nueva Se Pega 1,RADIOYTVLANUEVA,false,2015-10-14,295274,spa,Spanish,GT,Guatemala,2025-09-02,2021-09-02,2026-01-10,0,3,3,1
1559816744346506,Noticias de Sonsonate,noticiasdesonsonate,false,2016-03-15,295096,spa,Spanish,SV,El Salvador,2025-09-02,2023-08-16,2026-01-10,0,5,5,1
369938742025,Tabernáculo Bíblico Bautista Amigos de Israel Central,tabercentral,true,2010-03-15,294200,spa,Spanish,SV,El Salvador,2025-09-03,2019-01-15,2026-01-10,0,4,1,1
1621653411263615,Altavoz Chimaltenango,,false,2018-03-07,293133,spa,Spanish,GT,Guatemala,2026-01-09,2023-10-30,2026-01-10,0,5,4,2
184256528683567,Noticias Chimaltenango,Notichimaltenango,false,2016-10-11,292173,spa,Spanish,GT,Guatemala,2025-11-11,2019-09-25,2026-01-10,0,3,2,2
1715110355374832,Nicolle Cerrato,Nicollecerrat,false,2016-01-14,292006,spa,Spanish,HN,Honduras,2025-09-02,2019-07-25,2026-01-10,0,2,5,1
481637445270934,Producciones Gonón,Gonon198,false,2014-03-14,291594,spa,Spanish,GT,Guatemala,2025-09-02,2022-04-24,2026-01-10,0,1,8,1
213667126167208,San Miguel Ixtahuacán CANAL 9,sanmiguelixtahuacansanmarco,false,2018-08-20,291490,spa,Spanish,GT,Guatemala,2025-12-23,2022-04-21,2026-01-10,0,5,3,2
160666574546606,Horóscopo Azul,horosazul,false,2017-12-12,290983,spa,Spanish,SV,El Salvador,2025-09-02,2020-07-05,2026-01-10,0,2,3,1
107539514289355,Yanira de Bonilla,,false,2020-05-08,290658,spa,Spanish,SV,El Salvador,2025-09-02,2021-05-05,2026-01-10,0,1,3,1
115843240116511,My Love,memes503svhumor,false,2020-05-06,290584,spa,Spanish,SV,El Salvador,2025-09-02,2022-09-03,2026-01-10,0,1,2,1
111727590300171,BJ Show Comedy Oficial,bjshowcomedyOFFICIAL,false,2019-11-27,290439,spa,Spanish,NI,Nicaragua,2025-09-02,2020-02-07,2026-01-10,0,5,4,1
1102158243158436,Producciones WILFRED-HY,,false,2015-10-15,289091,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-12,2026-01-10,0,4,3,1
1777723345780911,Galilea Montijo Fans,GalileaMontijoFans,false,2016-05-17,287897,spa,Spanish,SV,El Salvador,2025-09-02,2024-02-13,2026-01-10,0,1,6,1
595342687317113,Metro tv y Radio Metro Choluteca,MetrotvyRadioMetroCholuteca,false,2016-11-25,287249,spa,Spanish,HN,Honduras,2025-09-02,2021-04-26,2026-01-10,0,6,3,1
1610783935847757,Coupe Lovers HN,CoupeLoversHN,false,2015-08-05,286723,spa,Spanish,HN,Honduras,2025-09-02,2023-06-20,2026-01-10,0,3,5,1
200823376627607,NOTICIAS 12 NICARAGUA,,false,2011-05-18,284472,spa,Spanish,NI,Nicaragua,2025-09-02,2021-09-08,2026-01-10,0,4,2,1
500007453853943,Dj Best ID,DjBestIDsv,false,2018-12-13,284377,spa,Spanish,SV,El Salvador,2025-09-02,2022-03-08,2026-01-10,0,3,4,1
122877732705194,COVI DANCE 2020,covidance2020,false,2020-08-13,283680,spa,Spanish,GT,Guatemala,2025-09-02,2021-11-21,2026-01-10,0,1,3,1
107694885931771,Vertical,grupovertical,true,2010-04-02,283549,spa,Spanish,GT,Guatemala,2025-09-02,2021-09-03,2026-01-10,0,2,2,1
107540839290272,Universidad Tecnológica de Honduras,uthedu,true,2010-05-13,282014,spa,Spanish,HN,Honduras,2025-09-02,2019-05-08,2026-01-10,0,1,3,1
1556182254672547,Canal 11 TuTv,Canal11TuTv,false,2016-01-26,281912,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,6,5,1
100871781332897,Oscar R Diaz Bautista,oscarrdiazbautista,false,2019-10-11,281752,spa,Spanish,GT,Guatemala,2025-09-02,2020-01-27,2026-01-10,0,5,2,1
117788901601230,La Marca 94.1 FM,lamarca941,false,2010-07-07,281609,spa,Spanish,GT,Guatemala,2025-09-02,2021-01-17,2026-01-10,0,6,4,1
151321831628969,Antigua Records Productora Multimedia,AntiguaRecords,false,2011-09-22,279788,spa,Spanish,GT,Guatemala,2025-09-02,2019-04-08,2026-01-10,0,3,3,1
1738437632841766,Yazcklin,Yazcklin,true,2017-09-18,279273,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,8,5,1
100551088262773,María Fernanda Reyes Mejía,MafersDays,false,2020-03-21,278508,spa,Spanish,HN,Honduras,2025-09-02,2020-04-26,2026-01-10,0,1,3,1
167541173854429,Sucesos del Norte SV,sucesosdelnorte,false,2017-12-25,275852,spa,Spanish,SV,El Salvador,2025-09-02,2024-02-27,2026-01-10,0,3,2,1
1627764284102238,Ileana Bográn,ileanabogranhn,true,2015-07-05,275706,spa,Spanish,HN,Honduras,2025-09-02,2022-12-24,2026-01-10,0,1,3,1
260416915826175,Yanira Berrios Oficial Marqueting,yaniraberri,false,2021-09-21,272985,eng,English,SV,El Salvador,2025-12-23,2022-09-07,2026-01-10,0,2,3,2
291925867655076,Radio Chaparrastique,RadioChaparrastique,false,2014-07-02,272619,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,5,5,1
1087932531234670,Villavisión TV,villavision,false,2010-02-17,272168,spa,Spanish,HN,Honduras,2025-09-02,2023-09-14,2026-01-10,0,4,1,1
1212019825528787,El chiss,chistesysarcasmos9,false,2016-08-03,272012,spa,Spanish,GT,Guatemala,2025-09-30,2023-06-29,2026-01-10,0,1,0,1
630809657098727,Eco Muro Olopa Chiquimula Guatemala,ecomuroguatemala,false,2016-10-15,271669,spa,Spanish,GT,Guatemala,2025-09-02,2023-06-19,2026-01-10,0,2,4,1
107678244203057,El Tóxico,GillElToxico,false,2020-03-19,271626,spa,Spanish,SV,El Salvador,2025-09-02,2020-04-20,2026-01-10,0,8,5,1
619577731535023,Grupo Encanto Femenino Internacional,encantofemeninooficial,false,2016-08-16,270730,spa,Spanish,SV,El Salvador,2025-09-02,2023-12-21,2026-01-10,0,1,2,1
479326365466794,Jesus en Guatemala,jesusenguatemala,false,2013-01-22,270721,spa,Spanish,GT,Guatemala,2025-09-02,2023-02-06,2026-01-10,0,1,3,1
1872377019469596,Intervisión,intervisionhn,false,2017-10-24,270598,spa,Spanish,HN,Honduras,2025-09-02,2023-04-12,2026-01-10,0,8,6,1
104608937946716,365 Dias,paginaOr,false,2020-05-30,268623,spa,Spanish,HN,Honduras,2025-12-28,2020-07-23,2026-01-10,0,3,0,1
281554395331686,República,republicaguate,true,2014-02-14,268051,spa,Spanish,GT,Guatemala,2025-09-02,2022-01-07,2026-01-10,0,3,2,1
103178499738480,Multivision Canal 3,MultivisionCanal3,false,2010-08-04,265479,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,11,4,1
112244837239269,Mikio,elokiomikio,false,2020-07-21,265120,spa,Spanish,GT,Guatemala,2025-09-02,2020-12-26,2026-01-10,0,2,3,1
820815311377339,Noticia Digital Chiquimula,NChiquimula,false,2011-02-22,264639,spa,Spanish,GT,Guatemala,2025-11-25,2023-01-26,2026-01-10,0,1,3,2
291780034232539,Dennis Andino,DennisAndinohn.oficial,false,2012-04-18,264245,spa,Spanish,HN,Honduras,2025-09-02,2023-12-03,2026-01-10,0,1,2,1
142947819464351,Trujillo Noticias Honduras/Trujillo Colon,TrujilloNoticiasHonduras,false,2016-07-11,261223,spa,Spanish,HN,Honduras,2025-09-02,2017-10-09,2026-01-10,0,1,6,1
261013849346,Radio Estrella 89.3 Fm,RadioEstrella89.3,false,2010-01-20,261113,spa,Spanish,GT,Guatemala,2025-09-02,2021-12-01,2026-01-10,0,2,3,1
1140991702608788,Telenoticias 29 Chalatenango,Telenoticias29,false,2016-07-25,259999,spa,Spanish,SV,El Salvador,2025-09-02,2021-03-11,2026-01-10,0,2,4,1
1499250520373738,Grupo Branly,GrupoBranly,false,2011-03-26,259953,spa,Spanish,GT,Guatemala,2025-09-02,2022-08-12,2026-01-10,0,3,3,1
104821557639322,Producciónes La Brava,ProduccionesLaBravaOficial,false,2019-11-08,259520,spa,Spanish,GT,Guatemala,2025-09-02,2021-08-04,2026-01-10,0,8,3,1
101344352045638,Universo Gaming,UniversoGamingHN,false,2021-03-14,259437,spa,Spanish,HN,Honduras,2025-09-02,2022-09-03,2026-01-10,0,2,5,1
1583940898360400,Hondusa TV,HondusaTV,false,2017-12-09,259230,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,5,4,1
398422334324582,JOCHE Villanueva,Otronivelestudios,false,2019-05-02,259083,spa,Spanish,HN,Honduras,2025-09-02,2019-11-26,2026-01-10,0,4,3,1
102543311331241,Carlos González M,,false,2020-02-11,257774,spa,Spanish,GT,Guatemala,2025-09-02,2023-10-21,2026-01-10,0,3,3,1
102954288729654,Soy Chapin,SoyChapin.01,false,2021-07-06,256814,eng,English,GT,Guatemala,2025-09-02,2022-08-11,2026-01-10,0,3,3,1
1902146443398442,Canal 24 Danli,Cnal24Danli,false,2017-04-24,256234,spa,Spanish,HN,Honduras,2025-09-02,2020-08-18,2026-01-10,0,6,3,1
454616821314623,SOL TV,soltvmorazan,false,2013-11-08,255879,spa,Spanish,SV,El Salvador,2025-09-02,2019-10-31,2026-01-10,0,7,3,1
107397715037270,Orbita Gt,OrbitaCoatepequePublicidad,false,2021-09-24,255057,eng,English,GT,Guatemala,2025-09-02,2024-06-21,2026-01-10,0,1,2,1
309994102854713,Tele 12 Noticias,tele12noticias,false,2018-01-03,254838,spa,Spanish,GT,Guatemala,2025-09-02,2023-09-12,2026-01-10,0,2,2,1
799950590061111,Chile Relleno,chilerellenogt,false,2014-11-04,254735,spa,Spanish,GT,Guatemala,2025-09-02,2022-09-30,2026-01-10,0,2,5,1
1184027768351224,Kimmyღ,kiimmyamado,false,2016-11-25,254398,spa,Spanish,GT,Guatemala,2025-09-02,2023-03-01,2026-01-10,0,3,2,1
300027333782353,Allisson Valdez Gt,AllissonValdezOficial,false,2017-05-22,251933,spa,Spanish,GT,Guatemala,2025-09-02,2024-04-01,2026-01-10,0,1,2,1
105580304122538,Canal 14 TLM,canal14tlm.sv,false,2019-08-01,251439,spa,Spanish,SV,El Salvador,2025-09-02,2020-06-18,2026-01-10,0,6,4,1
323170581952401,Canal 9 La Unión El Salvador,Canal9LaUnion,false,2019-06-27,250988,spa,Spanish,SV,El Salvador,2025-09-02,2021-05-20,2026-01-10,0,8,5,1
1388095641461598,Loren Mercadal,LorenMercadal,true,2014-02-27,250263,spa,Spanish,HN,Honduras,2025-12-17,2023-08-06,2026-01-10,0,1,1,1
211460012276990,Interplus Chivarreto,InterplussProducciones,false,2012-01-15,249604,spa,Spanish,GT,Guatemala,2025-09-02,2020-05-05,2026-01-10,0,3,6,1
